id,name,nickname,email,phone_number,birth_date,gender,profile_image_url,interested_categories,reported_count,created_at,updated_at
8f158ac1-ebe8-4f9b-9718-59e135f8e4ea,이재호,acoe_441,nhong@example.org,010-4667-2722,1999-07-17,male,https://picsum.photos/id/310/200/200,{뷰티헬스케어},0,2025-04-10 20:55:31,2025-08-26 04:36:00
e9e245b1-6ae0-4cac-a5f3-b2db076d59ae,이건우,gobyeongceol_330,osugja@example.org,016-733-5357,1997-05-04,male,https://picsum.photos/id/311/200/200,{패션잡화},1,2025-09-25 07:39:12,2024-12-25 14:05:16
c1a6e1dd-3acd-4757-9530-2027e3407fa7,황명숙,cha_131,hayuncoe@example.com,070-3653-0268,2005-05-12,female,https://picsum.photos/id/312/200/200,"{패션잡화,뷰티헬스케어,생활용품}",0,2025-07-08 14:16:39,2025-08-14 04:11:30
692a5508-57dd-4058-b1f2-c3913046736e,강도현,ei_409,egweon@example.org,043-488-1238,1995-02-23,male,https://picsum.photos/id/313/200/200,{패션잡화},0,2025-08-31 15:42:35,2025-01-29 04:50:48
686c2a47-e0f4-4185-82b0-ccaee014cc76,박유진,eunyeongnam_599,hyejini@example.org,044-678-0633,1978-09-13,male,https://picsum.photos/id/314/200/200,{생활용품},0,2025-04-11 02:43:10,2025-08-02 11:15:23
79102aba-7eb0-45a2-be38-d09cec233634,최춘자,mcoe_416,jongsugim@example.net,053-590-1154,1985-09-08,male,https://picsum.photos/id/315/200/200,{뷰티헬스케어},0,2025-03-27 05:29:17,2025-07-23 07:10:16
93ccb5ea-66cb-42c8-a682-222a2640d4fa,박중수,jeongsungim_757,dohyeonbag@example.com,051-027-7439,2003-01-25,male,https://picsum.photos/id/316/200/200,{뷰티헬스케어},0,2025-06-09 07:38:52,2025-05-30 04:19:13
f25be8c3-41da-4faf-b760-8be94e1144d9,이승현,gyeongja26_346,sanghyeon13@example.com,02-2485-1271,1973-08-19,male,https://picsum.photos/id/317/200/200,"{뷰티헬스케어,패션잡화}",0,2025-06-08 09:53:40,2025-05-03 02:42:40
fb8469c0-8acd-45aa-976f-b0512a431129,허준혁,fhan_904,sanghyeon89@example.net,063-804-5454,1978-08-28,female,https://picsum.photos/id/318/200/200,"{식품간식류,뷰티헬스케어}",0,2024-10-17 21:56:42,2024-11-11 14:23:48
be11cefc-7782-4ddf-996f-9fdfd392ff6d,김성호,joujin_659,jihyei@example.com,031-997-7864,1998-07-11,female,https://picsum.photos/id/319/200/200,"{패션잡화,식품간식류}",0,2025-06-30 08:52:34,2024-10-27 00:28:35
eaf441a8-76ef-4727-a8ca-9642d0b0026a,송민서,junyeong20_744,gimsubin@example.org,043-065-1500,2001-02-10,male,https://picsum.photos/id/320/200/200,"{패션잡화,생활용품,뷰티헬스케어}",0,2025-05-30 14:46:33,2025-08-14 00:31:26
09584fb7-9f6e-4817-be2a-632d9d1a76d3,이예원,bagyeongjin_479,jihyeonu@example.net,044-498-4519,1990-12-18,female,https://picsum.photos/id/321/200/200,{식품간식류},0,2025-03-24 07:22:38,2025-05-02 23:42:18
c6485554-2e0a-43ab-85a9-c14c1db35b1c,이영순,minseog39_822,gimseonghyeon@example.com,042-571-3761,1982-12-10,female,https://picsum.photos/id/322/200/200,"{생활용품,뷰티헬스케어}",0,2024-10-13 18:54:24,2025-03-17 04:18:10
87b6b9de-27f7-4de1-a8f1-4ea1f2db4f15,한정순,munjeongho_374,eunjeongsin@example.com,011-835-4889,1992-01-23,male,https://picsum.photos/id/323/200/200,"{생활용품,패션잡화,식품간식류}",0,2025-05-05 12:12:28,2025-05-06 01:29:10
7850bef3-0385-4687-8c59-a9923bc572e4,장영숙,siugim_759,yunseo60@example.net,016-541-1116,1997-03-17,male,https://picsum.photos/id/324/200/200,{생활용품},1,2024-11-14 13:34:56,2025-08-01 21:05:45
5202c0d0-ac7f-46f5-af50-826809132299,김옥자,hongyeonggil_259,eji@example.org,051-310-7597,1971-06-20,female,https://picsum.photos/id/325/200/200,"{패션잡화,식품간식류,뷰티헬스케어}",0,2025-05-23 16:40:43,2024-11-05 21:51:01
127a5e5c-1443-4f6b-a7ed-e55cd03b8ab8,이지훈,ijiyeon_763,kyun@example.org,032-248-7159,1974-04-01,male,https://picsum.photos/id/326/200/200,"{식품간식류,패션잡화,뷰티헬스케어}",0,2024-10-03 15:58:49,2024-10-23 09:58:03
be2e9ed6-c550-418d-9fbb-8e5b02f8a321,김승현,guyujin_613,minseogim@example.com,033-322-8502,1974-10-28,male,https://picsum.photos/id/327/200/200,{식품간식류},1,2025-08-17 01:42:20,2025-08-21 04:14:22
7ecfe19d-cad9-4044-a62e-06b20a5d7d0c,한현우,bagseoyun_864,myeongjai@example.com,010-0861-2076,1993-01-29,female,https://picsum.photos/id/328/200/200,"{패션잡화,뷰티헬스케어}",0,2025-05-12 13:13:33,2025-01-29 17:20:20
63ce1a8c-6dbe-4cde-afa6-f9bdf42275ed,최예진,jyun_464,uo@example.net,064-705-3550,1988-11-23,female,https://picsum.photos/id/329/200/200,{생활용품},0,2025-02-15 08:54:09,2025-06-04 00:05:51
87bfda21-76cb-44eb-b925-9ec5ed73990b,민영진,seungmingim_315,ri@example.com,052-251-7876,1987-05-25,female,https://picsum.photos/id/330/200/200,{뷰티헬스케어},0,2025-05-19 22:07:50,2025-01-13 17:27:19
99a84aba-ef2a-4779-a66c-72ed72dbe141,황현준,iseungmin_674,rgim@example.org,055-267-0126,1988-06-17,female,https://picsum.photos/id/331/200/200,"{뷰티헬스케어,패션잡화}",0,2025-08-12 02:32:47,2025-04-20 21:54:14
0c79ac25-6b57-4ab6-acad-66d7d2524e96,이민서,yeji33_231,hyejingo@example.net,010-3118-9187,1970-03-03,male,https://picsum.photos/id/332/200/200,"{뷰티헬스케어,패션잡화}",0,2025-04-05 02:52:35,2024-12-20 21:47:53
4c09a916-087b-415a-b4ba-460babc13972,곽중수,gimhyeonji_427,sanghyeonyun@example.org,042-274-1244,1971-10-20,male,https://picsum.photos/id/333/200/200,"{식품간식류,패션잡화,뷰티헬스케어}",0,2025-03-14 13:50:25,2025-07-15 19:08:51
1a6e6cbc-615f-4dcf-a2cf-97e5f924adf7,최종수,gimyunseo_805,jimin80@example.com,011-776-8536,1983-05-25,female,https://picsum.photos/id/334/200/200,{패션잡화},0,2025-01-28 05:55:37,2025-03-15 19:08:06
7e69e1f1-7c28-42d2-8c00-908272752343,김영숙,seomyeongja_194,eungyeong63@example.com,011-782-7320,1983-10-14,male,https://picsum.photos/id/335/200/200,"{생활용품,뷰티헬스케어}",0,2025-06-16 06:08:11,2025-09-15 09:36:11
0706e645-24df-4019-a838-98d5b0792d16,류채원,cgim_646,minjae47@example.net,019-781-6046,1987-02-11,male,https://picsum.photos/id/336/200/200,"{식품간식류,생활용품}",0,2024-10-14 06:28:40,2025-09-14 12:55:34
1acdd661-b041-40e5-8e82-3befdcad31f5,최은주,gimsanghun_949,seoyeong31@example.net,061-583-7001,1977-01-08,female,https://picsum.photos/id/337/200/200,{패션잡화},0,2024-11-15 20:16:07,2025-09-13 23:52:47
76621d63-399e-4534-8d8b-9c0925a83de5,한주원,jeom_230,miyeong26@example.com,051-547-5006,1998-04-24,female,https://picsum.photos/id/338/200/200,"{뷰티헬스케어,식품간식류}",0,2025-06-07 19:47:10,2025-09-08 10:38:27
4a56a609-cec2-443a-b7f4-8889a71b3b4b,김서현,minsui_142,gimjimin@example.com,043-434-9470,1973-06-25,male,https://picsum.photos/id/339/200/200,{식품간식류},0,2024-10-01 22:52:16,2024-12-31 16:36:47
c8071dbc-ee47-420d-bf65-8ce57420af0b,남민준,gyeongsugi_136,jeonghyimun@example.net,052-108-9489,1980-03-12,female,https://picsum.photos/id/340/200/200,"{생활용품,패션잡화}",0,2024-12-14 10:10:09,2025-03-19 01:16:56
08823459-f405-4356-8bac-8e9212fe74b2,구준영,minjihyeon_855,geonu48@example.net,031-827-7927,1983-05-29,male,https://picsum.photos/id/341/200/200,"{생활용품,식품간식류,패션잡화}",0,2024-11-17 19:55:29,2024-11-20 03:21:21
259c32d9-9481-4c6c-bc5a-f834474eb6a0,한보람,ogsuni_698,hyeonju49@example.com,011-103-8833,1981-05-06,female,https://picsum.photos/id/342/200/200,{생활용품},0,2024-11-05 22:52:50,2025-02-11 06:00:43
a012a214-e55f-4a87-838b-5532fe0befe2,김상현,xbag_176,gimgwangsu@example.com,019-458-0207,1984-12-17,female,https://picsum.photos/id/343/200/200,"{패션잡화,식품간식류,뷰티헬스케어}",0,2025-02-22 08:40:32,2025-02-25 19:55:59
8a78a3a3-b91c-46ed-876a-837bca57a53c,강서준,jihu79_850,jihunson@example.org,02-1841-7574,1993-05-23,female,https://picsum.photos/id/344/200/200,{식품간식류},0,2025-06-12 12:56:25,2025-06-28 02:12:30
f0d267e2-7e16-4658-8715-134bf5736678,장정호,jihye07_350,bagjihye@example.org,042-720-2911,1974-01-19,male,https://picsum.photos/id/345/200/200,{식품간식류},0,2025-09-20 09:09:32,2025-05-23 23:16:17
26951c56-f9c6-4a89-923e-a8eeee27c040,이보람,haeuni_281,yeonggilo@example.com,042-253-6950,1985-07-30,female,https://picsum.photos/id/346/200/200,"{패션잡화,생활용품,뷰티헬스케어}",0,2025-05-03 17:57:14,2024-11-24 11:47:04
3371171a-2e44-4e99-b0b7-e4d2bbf59c3b,곽성훈,seohyeoni_959,xi@example.net,061-560-4424,2001-12-23,female,https://picsum.photos/id/347/200/200,"{패션잡화,생활용품}",0,2025-02-06 10:58:09,2025-08-05 18:03:55
a535e00b-fbf5-47c3-a8d5-bc00024d1aec,김진우,gwangsugwag_130,yunseo09@example.com,053-637-4117,1984-12-13,female,https://picsum.photos/id/348/200/200,"{뷰티헬스케어,생활용품}",0,2025-06-17 10:57:15,2025-09-15 10:18:54
4f904447-8fe6-4524-ad0a-4a7b3bfaac61,김숙자,seonggwangsu_891,isumin@example.org,043-799-6647,1988-01-30,female,https://picsum.photos/id/349/200/200,"{식품간식류,패션잡화}",0,2025-04-13 13:18:41,2025-09-21 13:08:59
9097a7ff-4d5e-4acb-9227-0b7ce522064e,권준혁,gyeongsu09_280,eungyeonggo@example.net,011-219-8033,1987-05-23,female,https://picsum.photos/id/350/200/200,"{식품간식류,패션잡화,생활용품}",0,2025-06-04 21:19:25,2024-11-13 07:32:27
3079121d-c027-4215-b1d2-45f451bf827c,고채원,hyeonjugim_444,donghyeon45@example.net,044-195-9655,1976-01-12,male,https://picsum.photos/id/351/200/200,"{식품간식류,패션잡화,뷰티헬스케어}",0,2025-01-14 07:54:21,2025-09-02 00:24:14
c23a922b-e139-46ab-8e64-1a304d8e883b,김동현,ojiyeon_342,byeongceoli@example.com,019-313-5903,2002-09-17,male,https://picsum.photos/id/352/200/200,"{뷰티헬스케어,식품간식류,패션잡화}",0,2025-04-25 11:21:13,2025-03-18 07:32:56
a8f81ae6-127a-4add-96ac-55e2d13dcd16,김순자,gimeunjeong_765,fgim@example.com,042-061-0986,1993-03-02,female,https://picsum.photos/id/353/200/200,{식품간식류},0,2025-03-12 00:17:59,2025-08-23 22:02:18
9218a5d8-2a13-4564-af34-2b8fd1e5bf13,오민재,songdoyun_830,jiyeong55@example.org,032-548-4082,1995-01-23,male,https://picsum.photos/id/354/200/200,"{식품간식류,뷰티헬스케어}",0,2025-01-11 11:59:42,2025-01-01 05:29:03
52b17212-25eb-49e4-9cc2-2cbd83701a13,이상현,junyeonggim_982,gimjaeho@example.net,011-058-4964,1983-11-15,female,https://picsum.photos/id/355/200/200,{식품간식류},0,2024-11-17 22:09:14,2025-03-31 05:21:58
1c72fa5d-30c1-40d8-8d6a-827a8f1097d6,이서연,yeongsu60_496,gwagyejin@example.org,053-284-8328,1993-11-18,female,https://picsum.photos/id/356/200/200,{패션잡화},0,2025-03-14 00:42:55,2025-08-07 04:16:21
250d0346-d7d5-4706-a8c9-14776dd206eb,김진호,gimjia_723,pgim@example.net,070-0441-1375,1992-10-19,male,https://picsum.photos/id/357/200/200,"{뷰티헬스케어,식품간식류}",0,2025-05-24 18:54:51,2024-10-29 14:50:34
67599de2-6001-492a-bd11-ed44856bf8ec,이정순,jangmigyeong_719,yejingim@example.net,055-773-4498,2001-06-04,male,https://picsum.photos/id/358/200/200,{뷰티헬스케어},0,2024-10-03 17:23:25,2024-11-17 16:59:17
5517c8a7-deb0-47e6-b51e-4b445eb81758,김경숙,uryu_679,kgim@example.org,053-018-0095,2004-07-11,female,https://picsum.photos/id/359/200/200,"{식품간식류,패션잡화}",0,2025-04-14 22:29:08,2024-11-15 04:44:11
ebe98edb-595a-4a73-8559-4cb336d190fb,김진우,gimjeongnam_462,seoyeon57@example.net,053-230-6882,1973-01-03,female,https://picsum.photos/id/360/200/200,"{식품간식류,생활용품,패션잡화}",0,2024-10-11 17:27:37,2025-08-18 23:45:48
f686ffd7-e2ae-4779-99f1-94307b73d46e,양현주,hyeonju97_490,obag@example.com,070-3257-6051,1998-07-10,male,https://picsum.photos/id/361/200/200,"{식품간식류,뷰티헬스케어,패션잡화}",0,2025-07-06 21:27:49,2025-02-20 10:56:39
477ef936-2d1a-4840-ac34-48cbac58c07d,김상철,jiahan_888,jeongsugbae@example.org,043-139-8669,1972-10-17,female,https://picsum.photos/id/362/200/200,"{식품간식류,생활용품}",0,2025-05-24 13:11:50,2025-03-20 07:06:47
a1d2355e-2ccb-4ab9-80b7-e0031bea46a8,최준영,ijeongsu_972,jinho80@example.com,063-844-9838,1976-05-16,female,https://picsum.photos/id/363/200/200,"{식품간식류,생활용품,패션잡화}",0,2024-11-12 14:04:16,2025-06-11 01:20:38
fb36e38f-c714-4fbe-a9b5-0be6a4e9e3ec,박도현,gweonjihun_765,byeongceol35@example.net,052-008-3598,1974-04-29,male,https://picsum.photos/id/364/200/200,"{뷰티헬스케어,생활용품}",0,2025-09-24 03:41:23,2025-03-20 12:20:20
ca02180e-99c5-4ec0-acb2-48e049da4f67,이준서,hyeonji58_909,baggyeongsu@example.net,061-769-2315,1984-02-26,male,https://picsum.photos/id/365/200/200,{식품간식류},0,2025-06-10 02:50:07,2025-01-23 11:10:22
dc45d231-1274-4c98-b166-7c80484ede53,송성수,yeeun61_668,junseo36@example.org,033-773-1126,1977-04-12,female,https://picsum.photos/id/366/200/200,{뷰티헬스케어},0,2024-10-18 20:37:21,2025-06-19 13:49:33
32da3995-7468-418e-9ada-93f95941c0f7,김우진,hyeonjeong85_532,ihayun@example.org,041-335-8507,1972-06-29,female,https://picsum.photos/id/367/200/200,"{식품간식류,뷰티헬스케어}",0,2024-11-27 12:29:45,2025-01-30 12:34:38
bf6b628c-8924-409d-9f35-43a20048a1d5,유현준,ogja47_361,coemisug@example.net,044-382-7011,1970-11-05,female,https://picsum.photos/id/368/200/200,{생활용품},0,2025-06-05 04:49:33,2025-03-25 17:07:19
01c09548-ba78-4d09-b971-776995afd698,김채원,jinu31_199,jongsuyu@example.org,041-084-6089,1985-04-01,male,https://picsum.photos/id/369/200/200,"{식품간식류,생활용품,패션잡화}",0,2024-10-21 02:08:40,2024-12-02 23:55:56
f4b3da5c-162e-4217-bab9-75f5c851f78d,오경희,jeonghyi51_252,jinho77@example.com,018-270-5852,1987-08-01,male,https://picsum.photos/id/370/200/200,"{패션잡화,식품간식류}",0,2025-02-06 03:49:15,2025-02-28 01:30:45
f0254e96-e4a9-4d2d-8538-87af5e5edaae,지민석,gojunhyeog_992,bagjeongho@example.com,063-170-3564,2005-09-06,female,https://picsum.photos/id/371/200/200,"{뷰티헬스케어,패션잡화}",0,2025-02-08 12:46:48,2024-12-25 23:39:32
d486b579-5ddc-47d5-ad9d-3cefa3cd8180,장정순,minseog77_717,myeongsug71@example.net,018-395-8909,1975-10-08,male,https://picsum.photos/id/372/200/200,"{패션잡화,생활용품,뷰티헬스케어}",0,2025-08-23 18:07:55,2025-02-09 14:53:09
2140fd49-bc65-4e24-a1f6-2534a7a2c6e8,김중수,hbag_770,fgo@example.net,016-831-0348,1980-12-02,female,https://picsum.photos/id/373/200/200,{생활용품},0,2025-05-23 22:01:19,2025-04-01 16:05:21
5ddc8e6a-366f-4436-a9da-0106356ebc85,백성훈,iyeongil_355,hbag@example.com,010-4584-0825,1990-11-07,female,https://picsum.photos/id/374/200/200,"{뷰티헬스케어,식품간식류,생활용품}",0,2025-02-22 09:15:19,2024-12-23 00:53:05
2369a484-ddf4-4ed8-8117-c19a0df24e87,이민준,yunseongjin_718,myeongsug84@example.com,063-149-1507,1978-11-05,male,https://picsum.photos/id/375/200/200,"{생활용품,패션잡화,식품간식류}",0,2025-01-13 02:55:46,2025-08-10 02:01:53
6bad5157-88b7-4225-8e47-907bca6a092f,임광수,dbag_316,hca@example.org,051-882-2519,1990-06-22,male,https://picsum.photos/id/376/200/200,"{식품간식류,뷰티헬스케어}",0,2025-09-09 22:04:29,2024-11-01 10:36:52
9442d19e-d42c-483d-b48c-b8a7bf81b7d6,우서연,bhan_450,gimseunghyeon@example.net,061-367-8498,2001-09-07,female,https://picsum.photos/id/377/200/200,"{패션잡화,뷰티헬스케어,생활용품}",0,2025-01-01 01:27:14,2025-08-06 02:50:37
909b8650-30a8-421a-95a5-473d8ac7b2e5,박지후,siu34_393,yeonghyigim@example.net,010-3678-1817,2005-06-11,male,https://picsum.photos/id/378/200/200,"{생활용품,뷰티헬스케어,식품간식류}",0,2025-07-31 17:50:50,2025-03-22 10:21:19
5f3bd2b1-b8a1-4c61-9270-28388883fb74,김민재,jinhoseo_400,vi@example.net,019-980-5151,1997-05-03,female,https://picsum.photos/id/379/200/200,"{패션잡화,뷰티헬스케어,생활용품}",0,2024-10-13 12:59:28,2025-04-05 18:06:14
4ff65df4-8f35-4dfb-9427-22b305671bb3,김동현,gangjieun_775,uyang@example.com,052-202-2909,1973-10-21,female,https://picsum.photos/id/380/200/200,"{생활용품,식품간식류,패션잡화}",0,2025-05-28 12:52:07,2025-09-21 03:49:16
a8806bb8-cd53-4151-b75c-1475a6ec3ffd,양영길,haneunseo_485,gyeongsuyun@example.org,062-850-4898,1972-10-21,female,https://picsum.photos/id/381/200/200,{생활용품},0,2025-05-07 09:11:47,2025-06-24 15:43:24
7a66304d-352c-46dd-a9bb-abaec9c78c29,최하윤,ison_895,jungsu52@example.net,011-669-7942,1985-10-28,female,https://picsum.photos/id/382/200/200,"{패션잡화,뷰티헬스케어,식품간식류}",0,2025-04-17 09:11:11,2025-08-01 10:26:31
e5b49af0-14b1-4e7d-94d5-7eeabdb6a3b3,김은경,baghyejin_160,bagjiu@example.com,041-157-8722,1982-03-18,female,https://picsum.photos/id/383/200/200,"{뷰티헬스케어,패션잡화}",0,2025-06-14 13:27:18,2024-11-07 12:48:27
e3168a40-c729-4ab1-a7cd-f9f36def425e,박예진,jinui_728,li@example.com,044-398-7145,2003-05-16,male,https://picsum.photos/id/384/200/200,"{뷰티헬스케어,생활용품}",0,2025-09-29 18:34:50,2025-08-01 15:20:08
514be88e-05a4-4bb7-b6cb-3e5226c46b84,윤정웅,iseonghyeon_184,yejingo@example.com,011-039-3787,1985-04-06,male,https://picsum.photos/id/385/200/200,"{식품간식류,뷰티헬스케어}",0,2025-07-24 14:55:39,2025-02-24 08:13:39
67bcc36f-12f5-4b8a-aaea-a59d6e662296,박명자,yeongmimin_323,jihye14@example.org,061-378-4398,1996-02-12,male,https://picsum.photos/id/386/200/200,"{식품간식류,생활용품}",0,2025-04-17 16:51:16,2025-06-29 21:29:50
41476918-f057-496d-bf10-721f0f7180cc,서성훈,seongho71_601,seohyeon25@example.org,044-921-2934,2002-02-17,female,https://picsum.photos/id/387/200/200,{생활용품},0,2025-03-27 01:51:41,2025-02-05 22:29:32
6fc6d7d2-42b8-4d5a-a132-27e311a3fd98,김상호,pgim_249,gimjiyeong@example.org,053-622-7886,1972-11-03,female,https://picsum.photos/id/388/200/200,"{식품간식류,뷰티헬스케어,패션잡화}",0,2024-11-16 14:06:19,2024-12-01 12:12:40
0fae1d18-7408-4d81-8a64-177463c54e5d,이상호,pgim_544,geonu64@example.org,052-517-7575,1991-06-15,female,https://picsum.photos/id/389/200/200,"{식품간식류,생활용품,패션잡화}",0,2025-03-25 13:04:51,2024-12-27 05:05:39
c4a07bf2-d5f4-4b62-8520-48fc44becc26,김영식,doyun81_465,namjihun@example.com,017-642-8090,1982-02-12,female,https://picsum.photos/id/390/200/200,{식품간식류},0,2025-06-23 16:56:15,2025-02-24 00:10:18
d4a033e1-8abc-4318-9586-ed69c921658b,김준영,cgim_865,misuggim@example.com,041-231-9246,1974-05-04,female,https://picsum.photos/id/391/200/200,{식품간식류},0,2025-04-03 01:04:23,2025-04-25 07:11:44
ed6169aa-078a-415e-9671-7395f38e021d,이순옥,vcoe_299,sanghyeongim@example.org,052-808-0135,1971-03-16,male,https://picsum.photos/id/392/200/200,{식품간식류},0,2024-11-06 04:07:07,2024-12-17 14:28:15
8c7aab8f-10e2-48b4-89cf-5c4e63a73356,손병철,anhayun_249,iyunseo@example.org,011-032-0535,2004-08-07,male,https://picsum.photos/id/393/200/200,"{식품간식류,뷰티헬스케어,생활용품}",0,2025-04-01 01:27:32,2025-01-10 08:37:00
13a6360f-57fc-4660-8fd9-056736a97787,박상현,jiagim_120,seohyeon92@example.org,053-583-6501,1973-12-02,female,https://picsum.photos/id/394/200/200,"{패션잡화,식품간식류}",0,2025-03-07 22:57:00,2025-02-11 12:35:02
779a6eec-bd3c-401c-b297-81185e44087a,홍춘자,jeongho83_529,ijunho@example.com,053-063-7235,1978-05-21,male,https://picsum.photos/id/395/200/200,{식품간식류},0,2024-12-15 01:27:54,2025-05-30 11:36:13
eb95188e-66ba-45be-98f9-e768d332ee4d,김정수,gimyeonggil_219,junseo28@example.com,017-162-4409,1988-08-01,male,https://picsum.photos/id/396/200/200,"{뷰티헬스케어,생활용품,식품간식류}",0,2024-12-26 00:38:29,2024-10-30 02:09:47
b675be9f-f153-45d7-9e0f-1f64ba7af040,윤승민,gcoe_337,dseo@example.org,052-891-5860,1985-05-20,female,https://picsum.photos/id/397/200/200,"{뷰티헬스케어,식품간식류,생활용품}",0,2024-10-31 05:40:36,2025-05-07 23:46:23
15318aad-567e-4f7b-ba29-5755716c66ef,임중수,bagyeonghwan_483,seonghuno@example.com,043-467-0122,1980-07-06,male,https://picsum.photos/id/398/200/200,{식품간식류},0,2025-07-16 11:28:40,2025-07-28 07:28:11
735600e0-2fde-4573-9ef9-9cd6200b26d7,김경자,yunjeongsig_601,jungsu02@example.net,032-639-4409,1977-04-07,female,https://picsum.photos/id/399/200/200,"{패션잡화,뷰티헬스케어}",0,2025-01-21 09:45:16,2025-01-09 05:54:55
